Nome file,Dimensione,Cartella Diretta,Cartella Base,HDD
Halt.and.Catch.Fire.3x06.Il.momento.perfetto.DLMux.1080p.x265.ITA-ENG.SUB.ITA-ENG.mkv,932MB,Halt and Catch Fire S01-S04 1080p BDMux-DLMux,SERIE TV,TR3NTON
Halt.and.Catch.Fire.3x07.La.soglia.DLMux.1080p.x265.ITA-ENG.SUB.ENG.mkv,932MB,Halt and Catch Fire S01-S04 1080p BDMux-DLMux,SERIE TV,TR3NTON
Halt.and.Catch.Fire.3x08.Non.siete.al.sicuro.DLMux.1080p.x265.ITA-ENG.SUB.ENG.mkv,850MB,Halt and Catch Fire S01-S04 1080p BDMux-DLMux,SERIE TV,TR3NTON
Halt.and.Catch.Fire.3x09.NIM.DLMux.1080p.x265.ITA-ENG.SUB.ENG.mkv,942MB,Halt and Catch Fire S01-S04 1080p BDMux-DLMux,SERIE TV,TR3NTON
Halt.and.Catch.Fire.3x10.NIM.DLMux.1080p.x265.ITA-ENG.SUB.ENG.mkv,1.0GB,Halt and Catch Fire S01-S04 1080p BDMux-DLMux,SERIE TV,TR3NTON
Halt.and.Catch.Fire.4x01.Così.vanno.le.cose.BDMux.1080p.x265.ITA-ENG.mkv,922MB,Halt and Catch Fire S01-S04 1080p BDMux-DLMux,SERIE TV,TR3NTON
Halt.and.Catch.Fire.4x02.Signal.to.Noise.BDMux.1080p.x265.ITA-ENG.mkv,1.0GB,Halt and Catch Fire S01-S04 1080p BDMux-DLMux,SERIE TV,TR3NTON
Halt.and.Catch.Fire.4x03.Concorrenti.BDMux.1080p.x265.ITA-ENG.mkv,788MB,Halt and Catch Fire S01-S04 1080p BDMux-DLMux,SERIE TV,TR3NTON
Halt.and.Catch.Fire.4x04.Tonya.e.Nancy.BDMux.1080p.x265.ITA-ENG.mkv,1.0GB,Halt and Catch Fire S01-S04 1080p BDMux-DLMux,SERIE TV,TR3NTON
Halt.and.Catch.Fire.4x05.Da.nessuna.parte.amico.BDMux.1080p.x265.ITA-ENG.mkv,891MB,Halt and Catch Fire S01-S04 1080p BDMux-DLMux,SERIE TV,TR3NTON
Halt.and.Catch.Fire.4x06.Viene.stabilita.una.connessione.BDMux.1080p.x265.ITA-ENG.mkv,1.1GB,Halt and Catch Fire S01-S04 1080p BDMux-DLMux,SERIE TV,TR3NTON
Halt.and.Catch.Fire.4x07.Chi.ha.bisogno.di.una.mano.BDMux.1080p.x265.ITA-ENG.mkv,993MB,Halt and Catch Fire S01-S04 1080p BDMux-DLMux,SERIE TV,TR3NTON
Halt.and.Catch.Fire.4x08.Goodwill.BDMux.1080p.x265.ITA-ENG.mkv,1.1GB,Halt and Catch Fire S01-S04 1080p BDMux-DLMux,SERIE TV,TR3NTON
Halt.and.Catch.Fire.4x09.Ricerca.BDMux.1080p.x265.ITA-ENG.mkv,1.0GB,Halt and Catch Fire S01-S04 1080p BDMux-DLMux,SERIE TV,TR3NTON
Halt.and.Catch.Fire.4x10.Dieci.di.spade.BDMux.1080p.x265.ITA-ENG.mkv,1.1GB,Halt and Catch Fire S01-S04 1080p BDMux-DLMux,SERIE TV,TR3NTON
Hawkeye.2021.S01E01.Mai.incontrare.i.propri.eroi.iTALiAN.MULTi.1080p.WEB.H.264-MeM.GP.mkv,2.2GB,Hawkeye.S01.1080p.DLMux.ITA-ENG.SUB.ITA-ENG,SERIE TV,TR3NTON
Hawkeye.2021.S01E02.Nascondino.iTALiAN.MULTi.1080p.WEB.H.264-MeM.GP.mkv,2.3GB,Hawkeye.S01.1080p.DLMux.ITA-ENG.SUB.ITA-ENG,SERIE TV,TR3NTON
Hawkeye.2021.S01E03.Eco.iTALiAN.MULTi.1080p.WEB.H.264-MeM.GP.mkv,2.0GB,Hawkeye.S01.1080p.DLMux.ITA-ENG.SUB.ITA-ENG,SERIE TV,TR3NTON
Hawkeye.2021.S01E04.Siamo.partner.o.no.iTALiAN.MULTi.1080p.WEB.H.264-MeM.GP.mkv,1.8GB,Hawkeye.S01.1080p.DLMux.ITA-ENG.SUB.ITA-ENG,SERIE TV,TR3NTON
Hawkeye.2021.S01E05.Ronin.iTALiAN.MULTi.1080p.WEB.H.264-MeM.GP.mkv,1.9GB,Hawkeye.S01.1080p.DLMux.ITA-ENG.SUB.ITA-ENG,SERIE TV,TR3NTON
Hawkeye.2021.S01E06.Buon.Natale.a.me.iTALiAN.MULTi.1080p.WEB.H.264-MNeM.GP.mkv,2.9GB,Hawkeye.S01.1080p.DLMux.ITA-ENG.SUB.ITA-ENG,SERIE TV,TR3NTON
Hell.on.Wheels.S01E01.Pilot.1080p.Bluray.ITA-ENG.SUB.ITA.x265.10bit.AAC.5.1.mkv,1.0GB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S01E02.Immoral.Mathematics.1080p.Bluray.ITA-ENG.SUB.ITA.x265.10bit.AAC.5.1.mkv,952MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S01E03.A.New.Birth.of.Freedom.1080p.Bluray.ITA-ENG.SUB.ITA.x265.10bit.AAC.5.1.mkv,891MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S01E04.Jamais.je.ne.t'oublierai.1080p.Bluray.ITA-ENG.SUB.ITA.x265.10bit.AAC.5.1.mkv,727MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S01E05.Bread.and.Circuses.1080p.Bluray.ITA-ENG.SUB.ITA.x265.10bit.AAC.5.1.mkv,881MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
"Hell.on.Wheels.S01E06.Pride,.Pomp.and.Circumstance.1080p.Bluray.ITA-ENG.SUB.ITA.x265.10bit.AAC.5.1.mkv",727MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S01E07.Revelations.1080p.Bluray.ITA-ENG.SUB.ITA.x265.10bit.AAC.5.1.mkv,758MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S01E08.Derailed.1080p.Bluray.ITA-ENG.SUB.ITA.x265.10bit.AAC.5.1.mkv,768MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S01E09.Timshel.1080p.Bluray.ITA-ENG.SUB.ITA.x265.10bit.AAC.5.1.mkv,666MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S01E10.Il.Dio.Del.Caos.ITA.ENG.720p.BDMux.x264-IGM+GiuseppeTnT.mkv,1.9GB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S02E01.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,666MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S02E02.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,604MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S02E03.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,614MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S02E04.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,676MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S02E05.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,655MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S02E06.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,614MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S02E07.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,553MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S02E08.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,563MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S02E09.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,553MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S02E10.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,604MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S03E01.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,604MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S03E02.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,676MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S03E03.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,788MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S03E04.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,973MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S03E05.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,860MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S03E06.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,655MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S03E07.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,870MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S03E08.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,696MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S03E09.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,2.2GB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S03E10.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,655MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S04E01.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,573MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S04E02.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,594MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S04E03.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,666MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S04E04.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,614MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S04E05.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,768MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S04E06.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,748MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S04E07.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,707MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S04E08.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,625MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S04E09.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,563MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S04E10.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,573MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S04E11.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,543MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S04E12.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,399MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S04E13.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,553MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S05E01.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,512MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S05E02.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,727MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S05E03.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,440MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S05E04.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,532MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S05E05.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,502MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S05E06.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,604MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S05E07.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,451MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S05E08.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,707MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S05E09.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,440MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S05E10.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,451MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S05E11.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,512MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S05E12.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,471MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S05E13.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,532MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Hell.on.Wheels.S05E14.1080p.x265.AAC.ENG.AC3.ITA.SUB.ITA-ENG.mkv,522MB,Hell on Wheels S01-S05 BDMux 1080p ITA,SERIE TV,TR3NTON
Kidding.Il.Fantastico.Mondo.Di.Mr.Pickles.1x01.Green.Means.Go.ITA.ENG.1080p.AMZN.WEB-DLMux.H.264-Morpheus.mkv,2.8GB,Kidding S01-S02 1080p DLMux.ITA-ENG,SERIE TV,TR3NTON
Kidding.Il.Fantastico.Mondo.Di.Mr.Pickles.1x02.Pusilanimous.ITA.ENG.1080p.AMZN.WEB-DLMux.H264-Morpheus.mkv,2.5GB,Kidding S01-S02 1080p DLMux.ITA-ENG,SERIE TV,TR3NTON
Kidding.Il.Fantastico.Mondo.Di.Mr.Pickles.1x03.Every.Pain.Needs.a.Name.ITA.ENG.1080p.AMZN.WEB-DLMux.H.264-Morpheus.mkv,2.0GB,Kidding S01-S02 1080p DLMux.ITA-ENG,SERIE TV,TR3NTON
Kidding.Il.Fantastico.Mondo.Di.Mr.Pickles.1x04.Bye.Mom.ITA.ENG.1080p.AMZN.WEB-DLMux.H.264-Morpheus.mkv,2.8GB,Kidding S01-S02 1080p DLMux.ITA-ENG,SERIE TV,TR3NTON
Kidding.Il.Fantastico.Mondo.Di.Mr.Pickles.1x05.The.New.You.ITA.ENG.1080p.AMZN.WEB-DLMux.H.264-Morpheus.mkv,2.7GB,Kidding S01-S02 1080p DLMux.ITA-ENG,SERIE TV,TR3NTON
Kidding.Il.Fantastico.Mondo.Di.Mr.Pickles.1x06.The.Cookie.ITA.ENG.1080p.AMZN.WEB-DLMux.H.264-Morpheus.mkv,2.6GB,Kidding S01-S02 1080p DLMux.ITA-ENG,SERIE TV,TR3NTON
Kidding.Il.Fantastico.Mondo.Di.Mr.Pickles.1x07.Kintsugi.ITA.ENG.1080p.AMZN.WEB-DLMux.H.264-Morpheus.mkv,2.7GB,Kidding S01-S02 1080p DLMux.ITA-ENG,SERIE TV,TR3NTON
Kidding.Il.Fantastico.Mondo.Di.Mr.Pickles.1x08.Philliam.ITA.ENG.1080p.AMZN.WEB-DLMux.H.264-Morpheus.mkv,2.9GB,Kidding S01-S02 1080p DLMux.ITA-ENG,SERIE TV,TR3NTON
Kidding.Il.Fantastico.Mondo.Di.Mr.Pickles.1x09.Lt.Pickles.ITA.ENG.1080p.AMZN.WEB-DLMux.H.264-Morpheus.mkv,2.5GB,Kidding S01-S02 1080p DLMux.ITA-ENG,SERIE TV,TR3NTON
Kidding.Il.Fantastico.Mondo.Di.Mr.Pickles.1x10.Some.Day.ITA.ENG.1080p.AMZN.WEB-DLMux.H.264-Morpheus.mkv,2.5GB,Kidding S01-S02 1080p DLMux.ITA-ENG,SERIE TV,TR3NTON
Kidding.S02E01.The.Cleanest.Liver.in.Columbus.Ohio.ITA.ENG.1080p.AMZN.WEB-DLMux.H.264-MeM.mkv,1.8GB,Kidding S01-S02 1080p DLMux.ITA-ENG,SERIE TV,TR3NTON
Kidding.S02E02.Up.Down.and.Everything.in.Between.ITA.ENG.1080p.AMZN.WEB-DLMux.H.264-MeM.mkv,1.9GB,Kidding S01-S02 1080p DLMux.ITA-ENG,SERIE TV,TR3NTON
Kidding.S02E03.I.m.Listening.ITA.ENG.1080p.AMZN.WEB-DLMux.H.264-MeM.mkv,1.9GB,Kidding S01-S02 1080p DLMux.ITA-ENG,SERIE TV,TR3NTON
Kidding.S02E04.I.Wonder.What.Grass.Tastes.Like.ITA.ENG.1080p.AMZN.WEB-DLMux.H.264-MeM.mkv,1.8GB,Kidding S01-S02 1080p DLMux.ITA-ENG,SERIE TV,TR3NTON
Kidding.S02E05.Episode.3101.ITA.ENG.1080p.AMZN.WEB-DLMux.H.264-MeM.mkv,2.1GB,Kidding S01-S02 1080p DLMux.ITA-ENG,SERIE TV,TR3NTON
Kidding.S02E06.The.Death.of.Fil.ITA.ENG.1080p.AMZN.WEB-DLMux.H.264-MeM.mkv,1.9GB,Kidding S01-S02 1080p DLMux.ITA-ENG,SERIE TV,TR3NTON
Kidding.S02E07.The.Acceptance.Speech.ITA.ENG.1080p.AMZN.WEB-DLMux.H.264-MeM.mkv,1.8GB,Kidding S01-S02 1080p DLMux.ITA-ENG,SERIE TV,TR3NTON
Kidding.S02E08.A.Seat.on.the.Rocket.ITA.ENG.1080p.AMZN.WEB-DLMux.H.264-MeM.mkv,2.0GB,Kidding S01-S02 1080p DLMux.ITA-ENG,SERIE TV,TR3NTON
Kidding.S02E09.The.Nightingale.Pledge.ITA.ENG.1080p.AMZN.WEB-DLMux.H.264-MeM.mkv,1.9GB,Kidding S01-S02 1080p DLMux.ITA-ENG,SERIE TV,TR3NTON
Kidding.S02E10.The.Puppet.Dalai.Lama.ITA.ENG.1080p.AMZN.WEB-DLMux.H.264-MeM.mkv,2.0GB,Kidding S01-S02 1080p DLMux.ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.3x01.Da.un.capo.all'altro.del.mondo.ITA-ENG.1080p.BDMux.DD5.1.x264.mkv,2.8GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.3x02.Salviamo.la.balena.ITA-ENG.1080p.BDMux.DD5.1.x264.mkv,2.8GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.3x03.Occhio.Per.Occhio.ITA-ENG.1080p.BDMux.DD5.1.x264-NovaRip.mkv,2.5GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.3x04.Il.Salto.ITA-ENG.1080p.BDMux.DD5.1.x264-NovaRip.mkv,2.7GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.3x05.Un.Rifugio.Per.Tommy.ITA-ENG.1080p.BDMux.DD5.1.x264-NovaRip.mkv,2.5GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.3x06.Dove.L.Erba.E.Piu.Verde.ITA-ENG.1080p.BDMux.DD5.1.x264-NovaRip.mkv,2.6GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.3x07.Il.Testimone.ITA-ENG.1080p.BDMux.DD5.1.x264-NovaRip.mkv,2.4GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.3x08.Un.Nuovo.Inizio.ITA-ENG.1080p.BDMux.DD5.1.x264-NovaRip.mkv,2.3GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.S01E01.1080p.NF.WEB-DL.ITA-ENG.SUB.ITA-ENG.mkv,1.3GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.S01E02.1080p.NF.WEB-DL.ITA-ENG.SUB.ITA-ENG.mkv,1.1GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.S01E03.1080p.NF.WEB-DL.ITA-ENG.SUB.ITA-ENG.mkv,2.1GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.S01E04.1080p.NF.WEB-DL.ITA-ENG.SUB.ITA-ENG.mkv,1.5GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.S01E05.1080p.NF.WEB-DL.ITA-ENG.SUB.ITA-ENG.mkv,1.7GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.S01E06.1080p.NF.WEB-DL.ITA-ENG.SUB.ITA-ENG.mkv,1.9GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.S01E07.1080p.NF.WEB-DL.ITA-ENG.SUB.ITA-ENG.mkv,2.6GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.S01E08.1080p.NF.WEB-DL.ITA-ENG.SUB.ITA-ENG.mkv,2.2GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.S02E01.1080p.NF.WEB-DL.DD5.1.H.264.ITA-NOR.SUB.ITA-ENG.mkv,2.2GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.S02E02.1080p.NF.WEB-DL.DD5.1.H.264.ITA-NOR.SUB.ITA-ENG.mkv,2.0GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.S02E03.1080p.NF.WEB-DL.DD5.1.H.264.ITA-NOR.SUB.ITA-ENG.mkv,2.1GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.S02E04.1080p.NF.WEB-DL.DD5.1.H.264.ITA-NOR.SUB.ITA-ENG.mkv,1.7GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.S02E05.1080p.NF.WEB-DL.DD5.1.H.264.ITA-NOR.SUB.ITA-ENG.mkv,2.1GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.S02E06.1080p.NF.WEB-DL.DD5.1.H.264.ITA-NOR.SUB.ITA-ENG.mkv,2.0GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.S02E07.1080p.NF.WEB-DL.DD5.1.H.264.ITA-NOR.SUB.ITA-ENG.mkv,2.3GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Lilyhammer.S02E08.1080p.NF.WEB-DL.DD5.1.H.264.ITA-NOR.SUB.ITA-ENG.mkv,2.5GB,Lilyhammer S01-S03 BDMux 1080p ITA-ENG,SERIE TV,TR3NTON
Loki.S01E01.Glorious.Purpose.1080p.HEVC.DSNP.WEB-DL.DDP5.1.G66.mkv,1.4GB,Loki.S01-S02.1080p.DLMux.ITA-ENG.SUB.ITA-ENG,SERIE TV,TR3NTON
Loki.S01E02.The.Variant.1080p.HEVC.DSNP.WEB-DL.DDP5.1.G66.mkv,1.5GB,Loki.S01-S02.1080p.DLMux.ITA-ENG.SUB.ITA-ENG,SERIE TV,TR3NTON
Loki.S01E03.Lamentis.1080p.HEVC.DSNP.WEB-DL.DDP5.1.ITA.ENG.G66.mkv,1.4GB,Loki.S01-S02.1080p.DLMux.ITA-ENG.SUB.ITA-ENG,SERIE TV,TR3NTON
Loki.S01E04.The.Nexus.Event.1080p.HEVC.DSNP.WEB-DL.DDP5.1.ITA.ENG.G66.mkv,1.3GB,Loki.S01-S02.1080p.DLMux.ITA-ENG.SUB.ITA-ENG,SERIE TV,TR3NTON
Loki.S01E05.Journey.Into.Mystery.1080p.HEVC.DSNP.WEB-DL.DDP5.1.G66.mkv,1.5GB,Loki.S01-S02.1080p.DLMux.ITA-ENG.SUB.ITA-ENG,SERIE TV,TR3NTON
Loki.S01E06.For.All.Time.Always.1080p.HEVC.DSNP.WEB-DL.DDP5.1.G66.Repack.mkv,1.3GB,Loki.S01-S02.1080p.DLMux.ITA-ENG.SUB.ITA-ENG,SERIE TV,TR3NTON
Loki.S02E01.Ouroboros.ITA.ENG.1080p.DSNP.WEB-DL.DDP5.1.H.264-MeM.GP.mkv,2.3GB,Loki.S01-S02.1080p.DLMux.ITA-ENG.SUB.ITA-ENG,SERIE TV,TR3NTON
Loki.S02E02.Breaking.Brad.ITA.ENG.1080p.DSNP.WEB-DL.DDP5.1.H.264-MeM.GP.mkv,2.5GB,Loki.S01-S02.1080p.DLMux.ITA-ENG.SUB.ITA-ENG,SERIE TV,TR3NTON
